1464,1938-01-29 00:00:00,29 janvier 1938
1465,1938-02-05 00:00:00,5 février 1938
1466,1938-02-12 00:00:00,12 février 1938
1467,1938-02-19 00:00:00,19 février 1938
1468,1938-02-26 00:00:00,26 février 1938
1469,1938-03-05 00:00:00,5 mars 1938
1470,1938-03-12 00:00:00,12 mars 1938
1471,1938-03-19 00:00:00,19 mars 1938
1472,1938-03-26 00:00:00,26 mars 1938
1473,1938-04-02 00:00:00,2 avril 1938
1474,1938-04-09 00:00:00,9 avril 1938
1475,1938-04-16 00:00:00,16 avril 1938
1476,1938-04-23 00:00:00,23 avril 1938
1477,1938-04-30 00:00:00,30 avril 1938
1478,1938-05-07 00:00:00,7 mai 1938
1479,1938-05-14 00:00:00,14 mai 1938
1480,1938-05-21 00:00:00,21 mai 1938
1481,1938-05-28 00:00:00,28 mai 1938
1482,1938-06-04 00:00:00,4 juin 1938
1483,1938-06-11 00:00:00,11 juin 1938
1484,1938-06-18 00:00:00,18 juin 1938
1485,1938-06-25 00:00:00,25 juin 1938
1486,1938-07-02 00:00:00,2 juillet 1938
1487,1938-07-09 00:00:00,9 juillet 1938
1488,1938-07-16 00:00:00,16 juillet 1938
1489,1938-07-23 00:00:00,23 juillet 1938
1490,1938-07-30 00:00:00,30 juillet 1938
1491,1938-08-06 00:00:00,6 août 1938
1492,1938-08-13 00:00:00,13 août 1938
1493,1938-08-20 00:00:00,20 août 1938
1494,1938-08-27 00:00:00,27 août 1938
1495,1938-09-03 00:00:00,3 septembre 1938
1496,1938-09-10 00:00:00,10 septembre 1938
1497,1938-09-17 00:00:00,17 septembre 1938
1498,1938-09-24 00:00:00,24 septembre 1938
1499,1938-10-01 00:00:00,1 octobre 1938
1500,1938-10-08 00:00:00,8 octobre 1938
1501,1938-10-15 00:00:00,15 octobre 1938
1502,1938-10-22 00:00:00,22 octobre 1938
1503,1938-10-29 00:00:00,29 octobre 1938
1504,1938-11-05 00:00:00,5 novembre 1938
1505,1938-11-12 00:00:00,12 novembre 1938
1506,1938-11-19 00:00:00,19 novembre 1938
1507,1938-11-26 00:00:00,26 novembre 1938
1508,1938-12-03 00:00:00,3 décembre 1938
1509,1938-12-10 00:00:00,10 décembre 1938
1510,1938-12-17 00:00:00,17 décembre 1938
1511,1938-12-24 00:00:00,24 décembre 1938
1512,1938-12-31 00:00:00,31 décembre 1938
1513,1939-01-07 00:00:00,7 janvier 1939
1514,1939-01-14 00:00:00,14 janvier 1939
1515,1939-01-21 00:00:00,21 janvier 1939
1516,1939-01-28 00:00:00,28 janvier 1939
1517,1939-02-04 00:00:00,4 février 1939
1518,1939-02-11 00:00:00,11 février 1939
1519,1939-02-18 00:00:00,18 février 1939
1520,1939-02-25 00:00:00,25 février 1939
1521,1939-03-04 00:00:00,4 mars 1939
1522,1939-03-11 00:00:00,11 mars 1939
1523,1939-03-18 00:00:00,18 mars 1939
1524,1939-03-25 00:00:00,25 mars 1939
1525,1939-04-01 00:00:00,1 avril 1939
1526,1939-04-08 00:00:00,8 avril 1939
1527,1939-04-15 00:00:00,15 avril 1939
1528,1939-04-22 00:00:00,22 avril 1939
1529,1939-04-29 00:00:00,29 avril 1939
1530,1939-05-06 00:00:00,6 mai 1939
1531,1939-05-13 00:00:00,13 mai 1939
1532,1939-05-20 00:00:00,20 mai 1939
1533,1939-05-27 00:00:00,27 mai 1939
1534,1939-06-03 00:00:00,3 juin 1939
1535,1939-06-10 00:00:00,10 juin 1939
1536,1939-06-17 00:00:00,17 juin 1939
1537,1939-06-24 00:00:00,24 juin 1939
1538,1939-07-01 00:00:00,1 juillet 1939
1539,1939-07-08 00:00:00,8 juillet 1939
1540,1939-07-15 00:00:00,15 juillet 1939
1541,1939-07-22 00:00:00,22 juillet 1939
1542,1939-07-29 00:00:00,29 juillet 1939
1543,1939-08-05 00:00:00,5 août 1939
1544,1939-08-12 00:00:00,12 août 1939
1545,1939-08-19 00:00:00,19 août 1939
1546,1939-08-26 00:00:00,26 août 1939
1547,1939-09-02 00:00:00,2 septembre 1939
1548,1939-09-09 00:00:00,9 septembre 1939
1549,1939-09-16 00:00:00,16 septembre 1939
1550,1939-09-23 00:00:00,23 septembre 1939
1551,1939-09-30 00:00:00,30 septembre 1939
1552,1939-10-07 00:00:00,7 octobre 1939
1553,1939-10-14 00:00:00,14 octobre 1939
1554,1939-10-21 00:00:00,21 octobre 1939
1555,1939-10-28 00:00:00,28 octobre 1939
1556,1939-11-04 00:00:00,4 novembre 1939
1557,1939-11-11 00:00:00,11 novembre 1939
1558,1939-11-18 00:00:00,18 novembre 1939
1559,1939-11-25 00:00:00,25 novembre 1939
1560,1939-12-02 00:00:00,2 décembre 1939
1561,1939-12-09 00:00:00,9 décembre 1939
1562,1939-12-16 00:00:00,16 décembre 1939
1563,1939-12-23 00:00:00,23 décembre 1939
1564,1939-12-30 00:00:00,30 décembre 1939
1565,1940-01-06 00:00:00,6 janvier 1940
1566,1940-01-13 00:00:00,13 janvier 1940
1567,1940-01-20 00:00:00,20 janvier 1940
1568,1940-01-27 00:00:00,27 janvier 1940
1569,1940-02-03 00:00:00,3 février 1940
1570,1940-02-10 00:00:00,10 février 1940
1571,1940-02-17 00:00:00,17 février 1940
1572,1940-02-24 00:00:00,24 février 1940
1573,1940-03-02 00:00:00,2 mars 1940
1574,1940-03-09 00:00:00,9 mars 1940
1575,1940-03-16 00:00:00,16 mars 1940
1576,1940-03-23 00:00:00,23 mars 1940
1577,1940-03-30 00:00:00,30 mars 1940
1578,1940-04-06 00:00:00,6 avril 1940
1579,1940-04-13 00:00:00,13 avril 1940
1580,1940-04-20 00:00:00,20 avril 1940
1581,1940-04-27 00:00:00,27 avril 1940
1582,1940-05-04 00:00:00,4 mai 1940
1583,1940-05-11 00:00:00,11 mai 1940
1584,1940-05-18 00:00:00,18 mai 1940
1585,1940-05-25 00:00:00,25 mai 1940
1586,1940-06-01 00:00:00,1 juin 1940
1587,1940-06-08 00:00:00,8 juin 1940
1588,1940-06-15 00:00:00,15 juin 1940
1589,1940-06-22 00:00:00,22 juin 1940
1590,1940-06-29 00:00:00,29 juin 1940
1591,1940-07-06 00:00:00,6 juillet 1940
1592,1940-07-13 00:00:00,13 juillet 1940
1593,1940-07-20 00:00:00,20 juillet 1940
1594,1940-07-27 00:00:00,27 juillet 1940
1595,1940-08-03 00:00:00,3 août 1940
1596,1940-08-10 00:00:00,10 août 1940
1597,1940-08-17 00:00:00,17 août 1940
1598,1940-08-24 00:00:00,24 août 1940
1599,1940-08-31 00:00:00,31 août 1940
1600,1940-09-07 00:00:00,7 septembre 1940
1601,1940-09-14 00:00:00,14 septembre 1940
1602,1940-09-21 00:00:00,21 septembre 1940
1603,1940-09-28 00:00:00,28 septembre 1940
1604,1940-10-05 00:00:00,5 octobre 1940
1605,1940-10-12 00:00:00,12 octobre 1940
1606,1940-10-19 00:00:00,19 octobre 1940
1607,1940-10-26 00:00:00,26 octobre 1940
1608,1940-11-02 00:00:00,2 novembre 1940
1609,1940-11-09 00:00:00,9 novembre 1940
1610,1940-11-16 00:00:00,16 novembre 1940
1611,1940-11-23 00:00:00,23 novembre 1940
1612,1940-11-30 00:00:00,30 novembre 1940
1613,1940-12-07 00:00:00,7 décembre 1940
1614,1940-12-14 00:00:00,14 décembre 1940
1615,1940-12-21 00:00:00,21 décembre 1940
1616,1940-12-28 00:00:00,28 décembre 1940
1617,1941-01-04 00:00:00,4 janvier 1941
1618,1941-01-11 00:00:00,11 janvier 1941
1619,1941-01-18 00:00:00,18 janvier 1941
1620,1941-01-25 00:00:00,25 janvier 1941
1621,1941-02-01 00:00:00,1 février 1941
1622,1941-02-08 00:00:00,8 février 1941
1623,1941-02-15 00:00:00,15 février 1941
1624,1941-02-22 00:00:00,22 février 1941
1625,1941-03-01 00:00:00,1 mars 1941
1626,1941-03-08 00:00:00,8 mars 1941
1627,1941-03-15 00:00:00,15 mars 1941
1628,1941-03-22 00:00:00,22 mars 1941
1629,1941-03-29 00:00:00,29 mars 1941
1630,1941-04-05 00:00:00,5 avril 1941
1631,1941-04-12 00:00:00,12 avril 1941
1632,1941-04-19 00:00:00,19 avril 1941
1633,1941-04-26 00:00:00,26 avril 1941
1634,1941-05-03 00:00:00,3 mai 1941
1635,1941-05-10 00:00:00,10 mai 1941
1636,1941-05-17 00:00:00,17 mai 1941
1637,1941-05-24 00:00:00,24 mai 1941
1638,1941-05-31 00:00:00,31 mai 1941
1639,1941-06-07 00:00:00,7 juin 1941
1640,1941-06-14 00:00:00,14 juin 1941
1641,1941-06-21 00:00:00,21 juin 1941
1642,1941-06-28 00:00:00,28 juin 1941
1643,1941-07-05 00:00:00,5 juillet 1941
1644,1941-07-12 00:00:00,12 juillet 1941
1645,1941-07-19 00:00:00,19 juillet 1941
1646,1941-07-26 00:00:00,26 juillet 1941
1647,1941-08-02 00:00:00,2 août 1941
1648,1941-08-09 00:00:00,9 août 1941
1649,1941-08-16 00:00:00,16 août 1941
1650,1941-08-23 00:00:00,23 août 1941
1651,1941-08-30 00:00:00,30 août 1941
1652,1941-09-06 00:00:00,6 septembre 1941
1653,1941-09-13 00:00:00,13 septembre 1941
1654,1941-09-20 00:00:00,20 septembre 1941
1655,1941-09-27 00:00:00,27 septembre 1941
1656,1941-10-04 00:00:00,4 octobre 1941
1657,1941-10-11 00:00:00,11 octobre 1941
1658,1941-10-18 00:00:00,18 octobre 1941
1659,1941-10-25 00:00:00,25 octobre 1941
1660,1941-11-01 00:00:00,1 novembre 1941
1661,1941-11-08 00:00:00,8 novembre 1941
1662,1941-11-15 00:00:00,15 novembre 1941
1663,1941-11-22 00:00:00,22 novembre 1941
1664,1941-11-29 00:00:00,29 novembre 1941
1665,1941-12-06 00:00:00,6 décembre 1941
1666,1941-12-13 00:00:00,13 décembre 1941
1667,1941-12-20 00:00:00,20 décembre 1941
1668,1941-12-27 00:00:00,27 décembre 1941
1669,1942-01-03 00:00:00,3 janvier 1942
1670,1942-01-10 00:00:00,10 janvier 1942
1671,1942-01-17 00:00:00,17 janvier 1942
1672,1942-01-24 00:00:00,24 janvier 1942
1673,1942-01-31 00:00:00,31 janvier 1942
1674,1942-02-07 00:00:00,7 février 1942
1675,1942-02-14 00:00:00,14 février 1942
1676,1942-02-21 00:00:00,21 février 1942
1677,1942-02-28 00:00:00,28 février 1942
1678,1942-03-07 00:00:00,7 mars 1942
1679,1942-03-14 00:00:00,14 mars 1942
1680,1942-03-21 00:00:00,21 mars 1942
1681,1942-03-28 00:00:00,28 mars 1942
1682,1942-04-04 00:00:00,4 avril 1942
1683,1942-04-11 00:00:00,11 avril 1942
1684,1942-04-18 00:00:00,18 avril 1942
1685,1942-04-25 00:00:00,25 avril 1942
1686,1942-05-02 00:00:00,2 mai 1942
1687,1942-05-09 00:00:00,9 mai 1942
1688,1942-05-16 00:00:00,16 mai 1942
1689,1942-05-23 00:00:00,23 mai 1942
1690,1942-05-30 00:00:00,30 mai 1942
1691,1942-06-06 00:00:00,6 juin 1942
1692,1942-06-13 00:00:00,13 juin 1942
1693,1942-06-20 00:00:00,20 juin 1942
1694,1942-06-27 00:00:00,27 juin 1942
1695,1942-07-04 00:00:00,4 juillet 1942
1696,1942-07-11 00:00:00,11 juillet 1942
1697,1942-07-18 00:00:00,18 juillet 1942
1698,1942-07-25 00:00:00,25 juillet 1942
1699,1942-08-01 00:00:00,1 août 1942
1700,1942-08-08 00:00:00,8 août 1942
1701,1942-08-15 00:00:00,15 août 1942
1702,1942-08-22 00:00:00,22 août 1942
1703,1942-08-29 00:00:00,29 août 1942
1704,1942-09-05 00:00:00,5 septembre 1942
1705,1942-09-12 00:00:00,12 septembre 1942
1706,1942-09-19 00:00:00,19 septembre 1942
1707,1942-09-26 00:00:00,26 septembre 1942
1708,1942-10-03 00:00:00,3 octobre 1942
1709,1942-10-10 00:00:00,10 octobre 1942
1710,1942-10-17 00:00:00,17 octobre 1942
1711,1942-10-24 00:00:00,24 octobre 1942
1712,1942-10-31 00:00:00,31 octobre 1942
1713,1942-11-07 00:00:00,7 novembre 1942
1714,1942-11-14 00:00:00,14 novembre 1942
1715,1942-11-21 00:00:00,21 novembre 1942
1716,1942-11-28 00:00:00,28 novembre 1942
1717,1942-12-05 00:00:00,5 décembre 1942
1718,1942-12-12 00:00:00,12 décembre 1942
1719,1942-12-19 00:00:00,19 décembre 1942
1720,1942-12-26 00:00:00,26 décembre 1942
1721,1943-01-02 00:00:00,2 janvier 1943
1722,1943-01-09 00:00:00,9 janvier 1943
1723,1943-01-16 00:00:00,16 janvier 1943
1724,1943-01-23 00:00:00,23 janvier 1943
1725,1943-01-30 00:00:00,30 janvier 1943
1726,1943-02-06 00:00:00,6 février 1943
1727,1943-02-13 00:00:00,13 février 1943
1728,1943-02-20 00:00:00,20 février 1943
1729,1943-02-27 00:00:00,27 février 1943
1730,1943-03-06 00:00:00,6 mars 1943
1731,1943-03-13 00:00:00,13 mars 1943
1732,1943-03-20 00:00:00,20 mars 1943
1733,1943-03-27 00:00:00,27 mars 1943
1734,1943-04-03 00:00:00,3 avril 1943
1735,1943-04-10 00:00:00,10 avril 1943
1736,1943-04-17 00:00:00,17 avril 1943
1737,1943-04-24 00:00:00,24 avril 1943
1738,1943-05-01 00:00:00,1 mai 1943
1739,1943-05-08 00:00:00,8 mai 1943
1740,1943-05-15 00:00:00,15 mai 1943
1741,1943-05-22 00:00:00,22 mai 1943
1742,1943-05-29 00:00:00,29 mai 1943
1743,1943-06-05 00:00:00,5 juin 1943
1744,1943-06-12 00:00:00,12 juin 1943
1745,1943-06-19 00:00:00,19 juin 1943
1746,1943-06-26 00:00:00,26 juin 1943
1747,1943-07-03 00:00:00,3 juillet 1943
1748,1943-07-10 00:00:00,10 juillet 1943
1749,1943-07-17 00:00:00,17 juillet 1943
1750,1943-07-24 00:00:00,24 juillet 1943
1751,1943-07-31 00:00:00,31 juillet 1943
1752,1943-08-07 00:00:00,7 août 1943
1753,1943-08-14 00:00:00,14 août 1943
1754,1943-08-21 00:00:00,21 août 1943
1755,1943-08-28 00:00:00,28 août 1943
1756,1943-09-04 00:00:00,4 septembre 1943
1757,1943-09-11 00:00:00,11 septembre 1943
1758,1943-09-18 00:00:00,18 septembre 1943
1759,1943-09-25 00:00:00,25 septembre 1943
1760,1943-10-02 00:00:00,2 octobre 1943
1761,1943-10-09 00:00:00,9 octobre 1943
1762,1943-10-16 00:00:00,16 octobre 1943
1763,1943-10-23 00:00:00,23 octobre 1943
1764,1943-10-30 00:00:00,30 octobre 1943
1765,1943-11-06 00:00:00,6 novembre 1943
1766,1943-11-13 00:00:00,13 novembre 1943
1767,1943-11-20 00:00:00,20 novembre 1943
1768,1943-11-27 00:00:00,27 novembre 1943
1769,1943-12-04 00:00:00,4 décembre 1943
1770,1943-12-11 00:00:00,11 décembre 1943
1771,1943-12-18 00:00:00,18 décembre 1943
1772,1943-12-25 00:00:00,25 décembre 1943
1773,1944-01-01 00:00:00,1 janvier 1944
1774,1944-01-08 00:00:00,8 janvier 1944
1775,1944-01-15 00:00:00,15 janvier 1944
1776,1944-01-22 00:00:00,22 janvier 1944
1777,1944-01-29 00:00:00,29 janvier 1944
1778,1944-02-05 00:00:00,5 février 1944
1779,1944-02-12 00:00:00,12 février 1944
1780,1944-02-19 00:00:00,19 février 1944
1781,1944-02-26 00:00:00,26 février 1944
1782,1944-03-04 00:00:00,4 mars 1944
1783,1944-03-11 00:00:00,11 mars 1944
1784,1944-03-18 00:00:00,18 mars 1944
1785,1944-03-25 00:00:00,25 mars 1944
1786,1944-04-01 00:00:00,1 avril 1944
1787,1944-04-08 00:00:00,8 avril 1944
1788,1944-04-15 00:00:00,15 avril 1944
1789,1944-04-22 00:00:00,22 avril 1944
1790,1944-04-29 00:00:00,29 avril 1944
1791,1944-05-06 00:00:00,6 mai 1944
1792,1944-05-13 00:00:00,13 mai 1944
1793,1944-05-20 00:00:00,20 mai 1944
1794,1944-05-27 00:00:00,27 mai 1944
1795,1944-06-03 00:00:00,3 juin 1944
1796,1944-06-10 00:00:00,10 juin 1944
1797,1944-06-17 00:00:00,17 juin 1944
1798,1944-06-24 00:00:00,24 juin 1944
1799,1944-07-01 00:00:00,1 juillet 1944
1800,1944-07-08 00:00:00,8 juillet 1944
1801,1944-07-15 00:00:00,15 juillet 1944
1802,1944-07-22 00:00:00,22 juillet 1944
1803,1944-07-29 00:00:00,29 juillet 1944
1804,1944-08-05 00:00:00,5 août 1944
1805,1944-08-12 00:00:00,12 août 1944
1806,1944-08-19 00:00:00,19 août 1944
1807,1944-08-26 00:00:00,26 août 1944
1808,1944-09-02 00:00:00,2 septembre 1944
1809,1944-09-09 00:00:00,9 septembre 1944
1810,1944-09-16 00:00:00,16 septembre 1944
1811,1944-09-23 00:00:00,23 septembre 1944
1812,1944-09-30 00:00:00,30 septembre 1944
1813,1944-10-07 00:00:00,7 octobre 1944
1814,1944-10-14 00:00:00,14 octobre 1944
1815,1944-10-21 00:00:00,21 octobre 1944
1816,1944-10-28 00:00:00,28 octobre 1944
1817,1944-11-04 00:00:00,4 novembre 1944
1818,1944-11-11 00:00:00,11 novembre 1944
1819,1944-11-18 00:00:00,18 novembre 1944
1820,1944-11-25 00:00:00,25 novembre 1944
1821,1944-12-02 00:00:00,2 décembre 1944
1822,1944-12-09 00:00:00,9 décembre 1944
1823,1944-12-16 00:00:00,16 décembre 1944
1824,1944-12-23 00:00:00,23 décembre 1944
1825,1944-12-30 00:00:00,30 décembre 1944
1826,1945-01-06 00:00:00,6 janvier 1945
1827,1945-01-13 00:00:00,13 janvier 1945
1828,1945-01-20 00:00:00,20 janvier 1945
1829,1945-01-27 00:00:00,27 janvier 1945
1830,1945-02-03 00:00:00,3 février 1945
1831,1945-02-10 00:00:00,10 février 1945
1832,1945-02-17 00:00:00,17 février 1945
1833,1945-02-24 00:00:00,24 février 1945
1834,1945-03-03 00:00:00,3 mars 1945
1835,1945-03-10 00:00:00,10 mars 1945
1836,1945-03-17 00:00:00,17 mars 1945
1837,1945-03-24 00:00:00,24 mars 1945
1838,1945-03-31 00:00:00,31 mars 1945
1839,1945-04-07 00:00:00,7 avril 1945
1840,1945-04-14 00:00:00,14 avril 1945
1841,1945-04-21 00:00:00,21 avril 1945
1842,1945-04-28 00:00:00,28 avril 1945
1843,1945-05-05 00:00:00,5 mai 1945
1844,1945-05-12 00:00:00,12 mai 1945
1845,1945-05-19 00:00:00,19 mai 1945
1846,1945-05-26 00:00:00,26 mai 1945
1847,1945-06-02 00:00:00,2 juin 1945
1848,1945-06-09 00:00:00,9 juin 1945
1849,1945-06-16 00:00:00,16 juin 1945
1850,1945-06-23 00:00:00,23 juin 1945
1851,1945-06-30 00:00:00,30 juin 1945
1852,1945-07-07 00:00:00,7 juillet 1945
1853,1945-07-14 00:00:00,14 juillet 1945
1854,1945-07-21 00:00:00,21 juillet 1945
1855,1945-07-28 00:00:00,28 juillet 1945
1856,1945-08-04 00:00:00,4 août 1945
1857,1945-08-11 00:00:00,11 août 1945
1858,1945-08-18 00:00:00,18 août 1945
1859,1945-08-25 00:00:00,25 août 1945
1860,1945-09-01 00:00:00,1 septembre 1945
1861,1945-09-08 00:00:00,8 septembre 1945
1862,1945-09-15 00:00:00,15 septembre 1945
1863,1945-09-22 00:00:00,22 septembre 1945
1864,1945-09-29 00:00:00,29 septembre 1945
1865,1945-10-06 00:00:00,6 octobre 1945
1866,1945-10-13 00:00:00,13 octobre 1945
1867,1945-10-20 00:00:00,20 octobre 1945
1868,1945-10-27 00:00:00,27 octobre 1945
1869,1945-11-03 00:00:00,3 novembre 1945
1870,1945-11-10 00:00:00,10 novembre 1945
1871,1945-11-17 00:00:00,17 novembre 1945
1872,1945-11-24 00:00:00,24 novembre 1945
1873,1945-12-01 00:00:00,1 décembre 1945
1874,1945-12-08 00:00:00,8 décembre 1945
1875,1945-12-15 00:00:00,15 décembre 1945
1876,1945-12-22 00:00:00,22 décembre 1945
1877,1945-12-29 00:00:00,29 décembre 1945
1878,1946-01-05 00:00:00,5 janvier 1946
1879,1946-01-12 00:00:00,12 janvier 1946
1880,1946-01-19 00:00:00,19 janvier 1946
1881,1946-01-26 00:00:00,26 janvier 1946
1882,1946-02-02 00:00:00,2 février 1946
1883,1946-02-09 00:00:00,9 février 1946
1884,1946-02-16 00:00:00,16 février 1946
1885,1946-02-23 00:00:00,23 février 1946
1886,1946-03-02 00:00:00,2 mars 1946
1887,1946-03-09 00:00:00,9 mars 1946
1888,1946-03-16 00:00:00,16 mars 1946
1889,1946-03-23 00:00:00,23 mars 1946
1890,1946-03-30 00:00:00,30 mars 1946
1891,1946-04-06 00:00:00,6 avril 1946
1892,1946-04-13 00:00:00,13 avril 1946
1893,1946-04-20 00:00:00,20 avril 1946
1894,1946-04-27 00:00:00,27 avril 1946
1895,1946-05-04 00:00:00,4 mai 1946
1896,1946-05-11 00:00:00,11 mai 1946
1897,1946-05-18 00:00:00,18 mai 1946
1898,1946-05-25 00:00:00,25 mai 1946
1899,1946-06-01 00:00:00,1 juin 1946
1900,1946-06-08 00:00:00,8 juin 1946
1901,1946-06-15 00:00:00,15 juin 1946
1902,1946-06-22 00:00:00,22 juin 1946
1903,1946-06-29 00:00:00,29 juin 1946
1904,1946-07-06 00:00:00,6 juillet 1946
1905,1946-07-13 00:00:00,13 juillet 1946
1906,1946-07-20 00:00:00,20 juillet 1946
1907,1946-07-27 00:00:00,27 juillet 1946
1908,1946-08-03 00:00:00,3 août 1946
1909,1946-08-10 00:00:00,10 août 1946
1910,1946-08-17 00:00:00,17 août 1946
1911,1946-08-24 00:00:00,24 août 1946
1912,1946-08-31 00:00:00,31 août 1946
1913,1946-09-07 00:00:00,7 septembre 1946
1914,1946-09-14 00:00:00,14 septembre 1946
1915,1946-09-21 00:00:00,21 septembre 1946
1916,1946-09-28 00:00:00,28 septembre 1946
1917,1946-10-05 00:00:00,5 octobre 1946
1918,1946-10-12 00:00:00,12 octobre 1946
1919,1946-10-19 00:00:00,19 octobre 1946
1920,1946-10-26 00:00:00,26 octobre 1946
1921,1946-11-02 00:00:00,2 novembre 1946
1922,1946-11-09 00:00:00,9 novembre 1946
1923,1946-11-16 00:00:00,16 novembre 1946
1924,1946-11-23 00:00:00,23 novembre 1946
1925,1946-11-30 00:00:00,30 novembre 1946
1926,1946-12-07 00:00:00,7 décembre 1946
1927,1946-12-14 00:00:00,14 décembre 1946
1928,1946-12-21 00:00:00,21 décembre 1946
1929,1946-12-28 00:00:00,28 décembre 1946
1930,1947-01-04 00:00:00,4 janvier 1947
1931,1947-01-11 00:00:00,11 janvier 1947
1932,1947-01-18 00:00:00,18 janvier 1947
1933,1947-01-25 00:00:00,25 janvier 1947
1934,1947-02-01 00:00:00,1 février 1947
1935,1947-02-08 00:00:00,8 février 1947
1936,1947-02-15 00:00:00,15 février 1947
1937,1947-02-22 00:00:00,22 février 1947
1938,1947-03-01 00:00:00,1 mars 1947
1939,1947-03-08 00:00:00,8 mars 1947
1940,1947-03-15 00:00:00,15 mars 1947
1941,1947-03-22 00:00:00,22 mars 1947
1942,1947-03-29 00:00:00,29 mars 1947
1943,1947-04-05 00:00:00,5 avril 1947
1944,1947-04-12 00:00:00,12 avril 1947
1945,1947-04-19 00:00:00,19 avril 1947
1946,1947-04-26 00:00:00,26 avril 1947
1947,1947-05-03 00:00:00,3 mai 1947
1948,1947-05-10 00:00:00,10 mai 1947
1949,1947-05-17 00:00:00,17 mai 1947
1950,1947-05-24 00:00:00,24 mai 1947
1951,1947-05-31 00:00:00,31 mai 1947
1952,1947-06-07 00:00:00,7 juin 1947
1953,1947-06-14 00:00:00,14 juin 1947
1954,1947-06-21 00:00:00,21 juin 1947
1955,1947-06-28 00:00:00,28 juin 1947
1956,1947-07-05 00:00:00,5 juillet 1947
1957,1947-07-12 00:00:00,12 juillet 1947
1958,1947-07-19 00:00:00,19 juillet 1947
1959,1947-07-26 00:00:00,26 juillet 1947
1960,1947-08-02 00:00:00,2 août 1947
1961,1947-08-09 00:00:00,9 août 1947
1962,1947-08-16 00:00:00,16 août 1947
1963,1947-08-23 00:00:00,23 août 1947
1964,1947-08-30 00:00:00,30 août 1947
1965,1947-09-06 00:00:00,6 septembre 1947
1966,1947-09-13 00:00:00,13 septembre 1947
1967,1947-09-20 00:00:00,20 septembre 1947
1968,1947-09-27 00:00:00,27 septembre 1947
1969,1947-10-04 00:00:00,4 octobre 1947
1970,1947-10-11 00:00:00,11 octobre 1947
1971,1947-10-18 00:00:00,18 octobre 1947
1972,1947-10-25 00:00:00,25 octobre 1947
1973,1947-11-01 00:00:00,1 novembre 1947
1974,1947-11-08 00:00:00,8 novembre 1947
1975,1947-11-15 00:00:00,15 novembre 1947
1976,1947-11-22 00:00:00,22 novembre 1947
1977,1947-11-29 00:00:00,29 novembre 1947
1978,1947-12-06 00:00:00,6 décembre 1947
1979,1947-12-13 00:00:00,13 décembre 1947
1980,1947-12-20 00:00:00,20 décembre 1947
1981,1947-12-27 00:00:00,27 décembre 1947
1982,1948-01-03 00:00:00,3 janvier 1948
1983,1948-01-10 00:00:00,10 janvier 1948
1984,1948-01-17 00:00:00,17 janvier 1948
1985,1948-01-24 00:00:00,24 janvier 1948
1986,1948-01-31 00:00:00,31 janvier 1948
1987,1948-02-07 00:00:00,7 février 1948
1988,1948-02-14 00:00:00,14 février 1948
1989,1948-02-21 00:00:00,21 février 1948
1990,1948-02-28 00:00:00,28 février 1948
1991,1948-03-06 00:00:00,6 mars 1948
1992,1948-03-13 00:00:00,13 mars 1948
1993,1948-03-20 00:00:00,20 mars 1948
1994,1948-03-27 00:00:00,27 mars 1948
1995,1948-04-03 00:00:00,3 avril 1948
1996,1948-04-10 00:00:00,10 avril 1948
1997,1948-04-17 00:00:00,17 avril 1948
1998,1948-04-24 00:00:00,24 avril 1948
1999,1948-05-01 00:00:00,1 mai 1948
2000,1948-05-08 00:00:00,8 mai 1948
2001,1948-05-15 00:00:00,15 mai 1948
2002,1948-05-22 00:00:00,22 mai 1948
2003,1948-05-29 00:00:00,29 mai 1948
2004,1948-06-05 00:00:00,5 juin 1948
2005,1948-06-12 00:00:00,12 juin 1948
2006,1948-06-19 00:00:00,19 juin 1948
2007,1948-06-26 00:00:00,26 juin 1948
2008,1948-07-03 00:00:00,3 juillet 1948
2009,1948-07-10 00:00:00,10 juillet 1948
2010,1948-07-17 00:00:00,17 juillet 1948
2011,1948-07-24 00:00:00,24 juillet 1948
2012,1948-07-31 00:00:00,31 juillet 1948
2013,1948-08-07 00:00:00,7 août 1948
2014,1948-08-14 00:00:00,14 août 1948
2015,1948-08-21 00:00:00,21 août 1948
2016,1948-08-28 00:00:00,28 août 1948
2017,1948-09-04 00:00:00,4 septembre 1948
2018,1948-09-11 00:00:00,11 septembre 1948
2019,1948-09-18 00:00:00,18 septembre 1948
2020,1948-09-25 00:00:00,25 septembre 1948
2021,1948-10-02 00:00:00,2 octobre 1948
2022,1948-10-09 00:00:00,9 octobre 1948
2023,1948-10-16 00:00:00,16 octobre 1948
2024,1948-10-23 00:00:00,23 octobre 1948
2025,1948-10-30 00:00:00,30 octobre 1948
2026,1948-11-06 00:00:00,6 novembre 1948
2027,1948-11-13 00:00:00,13 novembre 1948
2028,1948-11-20 00:00:00,20 novembre 1948
2029,1948-11-27 00:00:00,27 novembre 1948
2030,1948-12-04 00:00:00,4 décembre 1948
2031,1948-12-11 00:00:00,11 décembre 1948
2032,1948-12-18 00:00:00,18 décembre 1948
2033,1948-12-25 00:00:00,25 décembre 1948
2034,1949-01-01 00:00:00,1 janvier 1949
2035,1949-01-08 00:00:00,8 janvier 1949
2036,1949-01-15 00:00:00,15 janvier 1949
2037,1949-01-22 00:00:00,22 janvier 1949
2038,1949-01-29 00:00:00,29 janvier 1949
